"row_index","elapsed_sec","raw_co2","detrended_co2","prominence","passed_threshold","retained_after_gap_filter"
1618,808.195709446744,463.024,19.5024,18.4578,TRUE,TRUE
1652,825.189311253293,443.381,0.0180000000000291,0.0180000000000291,FALSE,FALSE
1654,826.188934888973,443.351,-0.0568000000000097,0.00960000000003447,FALSE,FALSE
1663,830.68724124953,486.946,30.9338000000001,30.094,TRUE,TRUE
1700,849.180278509597,443.908,-0.0617999999999483,0.030399999999986,FALSE,FALSE
1705,851.679337598796,443.924,0.0860000000000696,0.0860000000000696,FALSE,FALSE
1709,853.678584870154,444.455,0.276999999999987,0.276999999999987,FALSE,FALSE
1711,854.678208505834,444.95,0.29340000000002,0.16719999999998,FALSE,FALSE
1719,858.676703048551,460.738,22.8388,20.5436,TRUE,TRUE
1747,872.671433948062,447.371,2.33000000000004,0.0347999999999615,FALSE,FALSE
1757,877.669552126458,525.951,45.2436000000001,43.3020000000001,TRUE,TRUE
1794,896.162589386526,448.192,0.286599999999964,0.0444000000000528,FALSE,FALSE
1797,897.662024840045,447.996,0.292399999999986,0.0502000000000749,FALSE,FALSE
1799,898.661648475725,448.266,0.332199999999943,0.0900000000000318,FALSE,FALSE
1806,902.160331200602,447.504,-0.467199999999991,0.0874000000000024,FALSE,FALSE
1809,903.659766654121,447.344,-0.504800000000046,0.0497999999999479,FALSE,FALSE
1812,905.15920210764,446.5,-0.678200000000004,0.141800000000046,FALSE,FALSE
1818,908.158073014678,471.291,23.467,20.6206000000001,TRUE,TRUE
1840,919.153933007151,451.71,3.09859999999998,0.0403999999999769,FALSE,FALSE
1857,927.650733910425,449.784,0.259199999999908,0.0219999999999914,FALSE,FALSE
1861,929.649981181784,449.61,0.130800000000022,0.000399999999956435,FALSE,FALSE
1865,931.649228453143,449.612,0,0.0649999999999977,FALSE,FALSE
1867,932.648852088822,449.612,-0.0278000000000134,0.0371999999999844,FALSE,FALSE
1869,933.648475724501,449.499,-0.115200000000016,0.0152000000000498,FALSE,FALSE
1876,937.147158449379,449.273,-0.478999999999928,0.103800000000092,FALSE,FALSE
1883,940.645841174257,487.861,35.7824,32.0128,TRUE,TRUE
1932,965.1366202484,538.784,62.6978,58.8044,TRUE,TRUE
1977,987.628152051186,448.665,0.663799999999981,0.174999999999955,FALSE,FALSE
1989,993.625893865262,477.853,18.4216,16.9982000000001,TRUE,TRUE
2015,1006.62100112909,447.867,1.66379999999998,0.240400000000022,FALSE,FALSE
2018,1008.12043658261,447.268,1.3476,0.032600000000059,FALSE,FALSE
2022,1010.11968385397,446.501,0.701200000000085,0.0534000000000674,FALSE,FALSE
2026,1012.11893112533,446.091,0.427600000000041,0.0649999999999977,FALSE,FALSE
2029,1013.61836657885,445.933,0.241599999999949,0.00459999999998217,FALSE,FALSE
2035,1016.61723748589,446.006,0.125799999999913,0.131999999999948,FALSE,FALSE
2044,1021.11554384644,445.779,-0.0562000000000467,0.253399999999999,FALSE,FALSE
2052,1025.11403838916,491.59,27.1072,26.4028,TRUE,TRUE
2083,1040.60820474219,445.198,0.0801999999999907,0.0913999999999646,FALSE,FALSE
2093,1045.60632292059,468.523,22.6484,20.5974,TRUE,TRUE
2115,1056.60218291306,445.778,2.30799999999999,0.0772000000000617,FALSE,FALSE
2131,1064.59917199849,442.352,0.298800000000028,0.0202000000000453,FALSE,FALSE
2133,1065.59879563417,442.592,0.118599999999958,0.0149999999999864,FALSE,FALSE
2142,1070.09710199473,472.009,24.6344,23.2517999999999,TRUE,TRUE
2162,1080.09333835152,443.831,2.06279999999998,0.0133999999999901,FALSE,FALSE
2170,1084.09183289424,442.104,0.815600000000074,0.0362000000000648,FALSE,FALSE
2187,1092.58863379752,439.816,-1.20140000000009,0.0531999999999471,FALSE,FALSE
2196,1097.08694015807,475.196,30.3731999999999,28.9863999999999,TRUE,TRUE
2223,1110.58185923974,441.87,1.38019999999995,0.0192000000000121,FALSE,FALSE
2239,1118.57884832518,477.928,22.0269999999999,20.9755999999999,TRUE,TRUE
2274,1136.07226194957,440.418,0.0947999999999638,0.22339999999997,FALSE,FALSE
2280,1139.07113285661,439.999,-0.387200000000007,0.0381999999999607,FALSE,FALSE
2284,1141.07038012796,440.003,-0.300800000000095,0.130599999999959,FALSE,FALSE
2288,1143.06962739932,440.207,-0.0464000000000055,0.385000000000048,FALSE,FALSE
2290,1144.069251035,440.549,-0.0758000000000152,0.355600000000038,FALSE,FALSE
2296,1147.06812194204,521.179,49.547,46.3508,TRUE,TRUE
2332,1165.06134738427,441.76,1.45759999999996,0.00999999999993406,FALSE,FALSE
2346,1172.05871283402,492.141,34.7956,32.7968000000001,TRUE,TRUE
2374,1186.05344373353,441.685,1.70299999999992,0.050399999999911,FALSE,FALSE
2385,1191.55137372977,440.047,0.0132000000000403,0.0314000000000192,FALSE,FALSE
2388,1193.05080918329,439.542,-0.326400000000092,0.0277999999999565,FALSE,FALSE
2398,1198.04892736169,467.227,26.3876,24.4268,TRUE,TRUE
2422,1210.04441098984,440.132,2.00240000000002,0.0416000000000736,FALSE,FALSE
2430,1214.04290553256,438.356,0.785800000000052,0.143200000000036,FALSE,FALSE
2441,1219.54083552879,461.364,17.8962,17.6134,TRUE,TRUE
2468,1233.03575461046,437.061,0.127599999999973,0.0681999999999903,FALSE,FALSE
2471,1234.53519006398,437.236,0.0629999999999882,0.0249999999999773,FALSE,FALSE
2480,1239.03349642454,436.748,-0.115600000000029,0.15119999999996,FALSE,FALSE
2496,1247.03048550997,484.018,34.4034,32.938,TRUE,TRUE
2531,1264.52389913436,437.609,0.591600000000028,0.386199999999974,FALSE,FALSE
2540,1269.02220549492,487.396,37.3698,34.6986,TRUE,TRUE
2580,1289.01467820851,435.587,0.0180000000000291,0.0196000000000254,FALSE,FALSE
2588,1293.01317275122,435.417,-0.09699999999998,0.0676000000000272,FALSE,FALSE
2591,1294.51260820474,435.551,-0.101800000000026,0.0627999999999815,FALSE,FALSE
2600,1299.0109145653,435.399,-0.389160000000004,0.0291199999999776,FALSE,FALSE
2602,1300.01053820098,435.384,-0.29771999999997,0.130719999999997,FALSE,FALSE
2609,1303.50922092586,513.651,88.0449600000001,82.31316,TRUE,TRUE
2647,1322.50207000376,436.832,0.750840000000039,0.0143200000000547,FALSE,FALSE
